timestamp          , endpoint_name, endpoint_type, source_ip   , destination_ip, protocol, traffic_rate, bandwidth, packet_count, connections, latency, packet_loss, cpu_utilization, label  , anomaly_type
2026-09-01 14:15:07, Smartphone-04, Smartphone   , 192.168.1.33, 192.168.1.1   , ICMP    ,       493.7 ,    552.68,          458,          22,   91.78,        0.92,           50.17, Normal , None
2026-09-01 14:15:08, Laptop-06    , Laptop       , 192.168.1.25, 192.168.1.100 , ICMP    ,       719.06,    847.15,          710,          21,   65.73,        1.56,           12.24, Anomaly, Traffic Spike
2026-09-01 14:15:09, Laptop-01    , Laptop       , 192.168.1.20, 192.168.1.20  , UDP     ,       590.68,    574.91,          535,          15,   56.95,        1.02,           55.95, Normal , None
2026-09-01 14:15:10, Printer-02   , Printer      , 192.168.1.51, 192.168.1.100 , ICMP    ,       185.89,    173.79,          185,           5,   20.9 ,        2.24,           21.57, Normal , None
2026-09-01 14:15:11, IP-Camera-03 , IP Camera    , 192.168.1.47, 192.168.1.20  , ICMP    ,      2021.26,   2051.57,         1778,          18,   76.86,        1.74,           60.65, Normal , None
2026-09-01 14:15:12, IoT-Sensor-01, IoT Sensor   , 192.168.1.53, 192.168.1.50  , TCP     ,        64.88,     64.56,           56,           7,   30.24,        0.61,           25.56, Normal , None
2026-09-01 14:15:13, Laptop-02    , Laptop       , 192.168.1.21, 192.168.1.100 , ICMP    ,       500.94,    559.64,          564,          35,   58.0 ,        0.62,           17.07, Normal , None
2026-09-01 14:15:14, Laptop-06    , Laptop       , 192.168.1.25, 192.168.1.100 , ICMP    ,       342.75,    348.51,          336,          28,   63.56,        1.09,           63.26, Normal , None
2026-09-01 14:15:15, IP-Camera-04 , IP Camera    , 192.168.1.48, 192.168.1.20  , ICMP    ,      1490.01,   1475.29,         1418,           6,   99.02,        1.16,           42.56, Normal , None
2026-09-01 14:15:16, Desktop-10   , Desktop      , 192.168.1.19, 192.168.1.100 , ICMP    ,       831.91,    680.36,          958,          50,   36.06,        0.85,           31.56, Normal , None
2026-09-01 14:15:17, Server-05    , Server       , 192.168.1.44, 192.168.1.1   , UDP     ,      9910.13,   8106.34,        11323,         223,   38.21,        1.07,           27.85, Normal , None
2026-09-01 14:15:18, Laptop-02    , Laptop       , 192.168.1.21, 192.168.1.100 , ICMP    ,       437.33,    354.35,          424,          13,   58.51,        1.48,           27.34, Normal , None
2026-09-01 14:15:19, Smartphone-08, Smartphone   , 192.168.1.37, 192.168.1.100 , UDP     ,        79.8 ,     81.02,           90,          20,   73.09,        1.86,           49.55, Normal , None
2026-09-01 14:15:20, Printer-02   , Printer      , 192.168.1.51, 192.168.1.1   , UDP     ,        38.71,     37.2 ,           36,           4,   84.91,        0.62,           30.76, Normal , None
2026-09-01 14:15:21, IoT-Sensor-05, IoT Sensor   , 192.168.1.57, 192.168.1.20  , ICMP    ,        91.49,     99.44,           76,          78,   93.65,        3.04,           32.38, Anomaly, Excessive Connections
2026-09-01 14:15:22, Laptop-01    , Laptop       , 192.168.1.20, 8.8.8.8       , ICMP    ,       344.93,    378.52,          299,          34,   60.07,        1.17,           49.37, Normal , None
2026-09-01 14:15:23, IP-Camera-01 , IP Camera    , 192.168.1.45, 8.8.8.8       , TCP     ,       788.43,    945.9 ,          686,          19,   35.35,        1.87,           33.42, Normal , None
2026-09-01 14:15:24, Laptop-01    , Laptop       , 192.168.1.20, 192.168.1.50  , ICMP    ,       183.31,    194.59,          153,          23,   51.52,        0.35,           28.93, Normal , None
2026-09-01 14:15:25, Smartphone-03, Smartphone   , 192.168.1.32, 192.168.1.1   , ICMP    ,       276.79,    224.1 ,          269,           9,   43.37,        1.76,           16.5 , Normal , None
2026-09-01 14:15:26, IoT-Sensor-01, IoT Sensor   , 192.168.1.53, 192.168.1.20  , TCP     ,        62.0 ,     68.46,           70,           4,   20.1 ,        3.33,           42.32, Normal , None
2026-09-01 14:15:27, IoT-Sensor-05, IoT Sensor   , 192.168.1.57, 192.168.1.50  , ICMP    ,       133.93,    111.99,          151,           7,   62.38,        2.78,           47.05, Normal , None
2026-09-01 14:15:28, Printer-02   , Printer      , 192.168.1.51, 192.168.1.50  , TCP     ,       196.89,    219.66,          229,           8,   55.78,        1.29,           33.45, Normal , None
2026-09-01 14:15:29, Desktop-02   , Desktop      , 192.168.1.11, 192.168.1.100 , TCP     ,       230.95,    211.42,          209,          21,   28.94,        0.34,           69.3 , Normal , None
2026-09-01 14:15:30, Smartphone-09, Smartphone   , 192.168.1.38, 192.168.1.20  , ICMP    ,       170.44,    142.32,          194,           7,   74.2 ,        2.3 ,           25.8 , Normal , None
2026-09-01 14:15:31, Laptop-07    , Laptop       , 192.168.1.26, 192.168.1.100 , TCP     ,       407.3 ,    474.76,          394,           7,   57.82,        0.65,           64.49, Normal , None
2026-09-01 14:15:32, Laptop-08    , Laptop       , 192.168.1.27, 192.168.1.20  , ICMP    ,       637.88,    609.46,          535,          29,   60.4 ,        1.92,           23.9 , Normal , None
2026-09-01 14:15:33, Printer-01   , Printer      , 192.168.1.50, 192.168.1.100 , TCP     ,       151.04,    176.67,          174,           7,   22.94,        1.08,           22.22, Normal , None
2026-09-01 14:15:34, Server-01    , Server       , 192.168.1.40, 192.168.1.100 , UDP     ,      3229.93,   2682.83,         3112,         177,  103.41,        0.82,           50.98, Anomaly, High Latency
2026-09-01 14:15:35, Laptop-08    , Laptop       , 192.168.1.27, 192.168.1.20  , TCP     ,       742.66,    658.28,          705,          14,   54.08,        0.1 ,           33.53, Normal , None
2026-09-01 14:15:36, Server-03    , Server       , 192.168.1.42, 192.168.1.1   , ICMP    ,     11034.88,  11893.0 ,         9663,         302,   13.48,       15.99,           34.22, Anomaly, High Packet Loss
2026-09-01 14:15:37, Laptop-01    , Laptop       , 192.168.1.20, 192.168.1.50  , ICMP    ,       289.03,    282.56,          318,          27,   60.79,        0.6 ,           32.57, Normal , None
2026-09-01 14:15:38, Printer-03   , Printer      , 192.168.1.52, 192.168.1.20  , UDP     ,       802.18,    939.23,         1118,           1,   26.52,        2.5 ,           12.3 , Anomaly, Traffic Spike
2026-09-01 14:15:39, Server-01    , Server       , 192.168.1.40, 192.168.1.100 , ICMP    ,      2172.65,   2349.38,         2143,         289,   33.24,        1.33,           33.02, Normal , None
2026-09-01 14:15:40, IoT-Sensor-07, IoT Sensor   , 192.168.1.59, 192.168.1.1   , TCP     ,       128.08,    112.84,          116,           4,   73.02,        2.95,           17.52, Normal , None
2026-09-01 14:15:41, Server-03    , Server       , 192.168.1.42, 192.168.1.20  , TCP     ,     12263.9 ,  12853.67,         9954,         158,   13.01,        0.97,           40.83, Normal , None
2026-09-01 14:15:42, Smartphone-01, Smartphone   , 192.168.1.30, 8.8.8.8       , UDP     ,        68.52,     62.67,           59,          21,   45.69,        0.42,           31.63, Normal , None
2026-09-01 14:15:43, IoT-Sensor-03, IoT Sensor   , 192.168.1.55, 8.8.8.8       , ICMP    ,        41.81,     37.67,           46,           3,  116.26,        2.89,           41.9 , Normal , None
2026-09-01 14:15:44, Smartphone-02, Smartphone   , 192.168.1.31, 192.168.1.100 , TCP     ,       494.16,    563.53,          547,          20,   50.52,        0.06,           33.56, Normal , None
2026-09-01 14:15:45, Smartphone-04, Smartphone   , 192.168.1.33, 192.168.1.50  , ICMP    ,       480.71,    412.42,          511,          25,   86.38,        0.37,           34.38, Normal , None
2026-09-01 14:15:46, Desktop-05   , Desktop      , 192.168.1.14, 8.8.8.8       , ICMP    ,      1282.53,   1491.98,         1450,          46,   42.33,        1.96,           57.53, Anomaly, Traffic Spike
2026-09-01 14:15:47, Smartphone-01, Smartphone   , 192.168.1.30, 192.168.1.20  , UDP     ,       228.0 ,    249.28,          230,          18,   31.0 ,        0.21,           10.46, Normal , None
2026-09-01 14:15:48, Smartphone-10, Smartphone   , 192.168.1.39, 192.168.1.20  , ICMP    ,       369.53,    302.75,          391,          20,   33.31,        2.58,           96.61, Anomaly, High CPU
2026-09-01 14:15:49, Printer-03   , Printer      , 192.168.1.52, 192.168.1.50  , ICMP    ,       160.67,    175.33,          139,           8,   59.15,        0.49,           34.67, Normal , None
2026-09-01 14:15:50, Printer-01   , Printer      , 192.168.1.50, 192.168.1.50  , TCP     ,       187.97,    195.96,          225,           7,  510.96,        0.86,           14.45, Anomaly, High Latency
2026-09-01 14:15:51, IP-Camera-03 , IP Camera    , 192.168.1.47, 192.168.1.20  , TCP     ,      3087.87,   3247.63,         3186,          14,   37.7 ,        1.82,           48.27, Normal , None
2026-09-01 14:15:52, Laptop-01    , Laptop       , 192.168.1.20, 192.168.1.100 , UDP     ,       756.95,    886.09,          828,           7,   61.9 ,        1.44,           20.56, Normal , None
2026-09-01 14:15:53, IP-Camera-04 , IP Camera    , 192.168.1.48, 192.168.1.100 , TCP     ,      1301.72,   1095.31,         1226,          10,   38.66,        0.78,           39.95, Normal , None
2026-09-01 14:15:54, IoT-Sensor-04, IoT Sensor   , 192.168.1.56, 192.168.1.100 , TCP     ,       116.63,    128.11,          102,           6,   45.02,        2.86,           30.87, Normal , None
2026-09-01 14:15:55, Laptop-01    , Laptop       , 192.168.1.20, 192.168.1.50  , TCP     ,       755.08,    625.18,          847,           7,   65.84,        0.98,           37.11, Normal , None
2026-09-01 14:15:56, Laptop-10    , Laptop       , 192.168.1.29, 8.8.8.8       , UDP     ,       556.79,    630.93,          607,          25,   21.46,        1.67,           37.39, Normal , None
2026-09-01 14:15:57, IoT-Sensor-07, IoT Sensor   , 192.168.1.59, 192.168.1.50  , UDP     ,       122.65,    116.84,          115,           5,   39.39,        3.53,           41.94, Normal , None
2026-09-01 14:15:58, IoT-Sensor-02, IoT Sensor   , 192.168.1.54, 192.168.1.50  , UDP     ,         6.08,      6.52,            5,           7,   56.3 ,        1.61,           21.93, Normal , None
2026-09-01 14:15:59, IoT-Sensor-02, IoT Sensor   , 192.168.1.54, 192.168.1.20  , UDP     ,       147.4 ,    154.5 ,          136,           1,  110.18,        0.9 ,           26.51, Normal , None
2026-09-01 14:16:00, Laptop-08    , Laptop       , 192.168.1.27, 192.168.1.1   , ICMP    ,       550.51,    645.93,          601,          35,   29.92,        1.21,           54.86, Normal , None
2026-09-01 14:16:01, IP-Camera-01 , IP Camera    , 192.168.1.45, 192.168.1.100 , ICMP    ,      1611.61,   1343.92,         1824,           6,   60.85,        1.32,           97.81, Anomaly, High CPU
2026-09-01 14:16:02, IoT-Sensor-05, IoT Sensor   , 192.168.1.57, 192.168.1.50  , ICMP    ,        35.91,     40.45,           32,           8,   26.27,        0.83,           10.37, Normal , None
2026-09-01 14:16:03, Laptop-01    , Laptop       , 192.168.1.20, 192.168.1.20  , ICMP    ,       230.63,    188.32,          207,          31,   60.27,        0.23,           34.89, Normal , None
2026-09-01 14:16:04, Desktop-05   , Desktop      , 192.168.1.14, 192.168.1.1   , TCP     ,       454.14,    509.59,          438,          35,   12.31,        1.39,           43.0 , Normal , None
2026-09-01 14:16:05, Smartphone-03, Smartphone   , 192.168.1.32, 192.168.1.50  , TCP     ,       349.2 ,    315.45,          366,          18,   89.0 ,        0.05,           15.54, Normal , None
2026-09-01 14:16:06, Smartphone-05, Smartphone   , 192.168.1.34, 192.168.1.50  , UDP     ,       164.89,    176.38,          150,           4,   24.2 ,        0.92,           48.38, Normal , None
2026-09-01 14:16:07, Desktop-06   , Desktop      , 192.168.1.15, 192.168.1.50  , UDP     ,       940.37,   1010.17,          780,          22,   33.61,        0.8 ,           69.66, Normal , None
2026-09-01 14:16:08, Laptop-08    , Laptop       , 192.168.1.27, 192.168.1.100 , ICMP    ,       246.72,    258.73,          198,          10,   29.61,        0.8 ,           91.01, Anomaly, High CPU
2026-09-01 14:16:09, Laptop-09    , Laptop       , 192.168.1.28, 192.168.1.20  , UDP     ,       767.3 ,    719.94,          790,          15,   33.25,        0.52,           10.21, Normal , None
2026-09-01 14:16:10, IoT-Sensor-02, IoT Sensor   , 192.168.1.54, 192.168.1.1   , ICMP    ,       141.08,    149.48,          134,           7,  379.01,        2.63,           30.81, Anomaly, High Latency
2026-09-01 14:16:11, Desktop-08   , Desktop      , 192.168.1.17, 192.168.1.1   , UDP     ,      5855.04,   5902.08,         6538,         740,  209.82,       16.19,           83.36, Anomaly, Combined Anomaly
2026-09-01 14:16:12, Server-01    , Server       , 192.168.1.40, 192.168.1.100 , ICMP    ,      3404.52,   3593.23,         3584,         405,    9.15,        1.73,           27.0 , Normal , None
2026-09-01 14:16:13, Desktop-05   , Desktop      , 192.168.1.14, 192.168.1.20  , ICMP    ,       523.86,    611.71,          564,          12,   12.92,        1.3 ,           37.59, Normal , None
2026-09-01 14:16:14, Smartphone-10, Smartphone   , 192.168.1.39, 8.8.8.8       , TCP     ,       475.56,    501.05,          508,          13,   76.58,        0.01,           46.86, Normal , None
2026-09-01 14:16:15, IoT-Sensor-04, IoT Sensor   , 192.168.1.56, 8.8.8.8       , ICMP    ,        23.13,     26.7 ,           26,           1,   67.7 ,        1.02,            5.5 , Normal , None
2026-09-01 14:16:16, IoT-Sensor-02, IoT Sensor   , 192.168.1.54, 192.168.1.1   , TCP     ,       133.16,    129.55,          155,           8,   90.14,        1.78,           14.77, Normal , None
2026-09-01 14:16:17, Smartphone-04, Smartphone   , 192.168.1.33, 192.168.1.100 , UDP     ,       233.0 ,    231.83,          205,          29,   43.78,        1.46,           22.59, Normal , None
2026-09-01 14:16:18, IoT-Sensor-04, IoT Sensor   , 192.168.1.56, 192.168.1.1   , ICMP    ,        10.88,      9.67,           11,           8,  105.44,        0.15,           22.33, Normal , None
2026-09-01 14:16:19, IoT-Sensor-02, IoT Sensor   , 192.168.1.54, 192.168.1.100 , UDP     ,        81.57,     74.28,           90,           3,   66.68,        0.64,            6.97, Normal , None
2026-09-01 14:16:20, Desktop-06   , Desktop      , 192.168.1.15, 192.168.1.1   , UDP     ,       761.08,    822.3 ,          641,          24,   50.09,        1.79,           26.29, Normal , None
2026-09-01 14:16:21, Smartphone-09, Smartphone   , 192.168.1.38, 192.168.1.1   , UDP     ,       156.86,    181.2 ,          175,          28,   82.65,        0.77,           44.89, Normal , None
2026-09-01 14:16:22, Server-04    , Server       , 192.168.1.43, 8.8.8.8       , ICMP    ,      7666.43,   7878.27,         6493,         414,   19.0 ,        1.48,           78.81, Normal , None
2026-09-01 14:16:23, Smartphone-01, Smartphone   , 192.168.1.30, 8.8.8.8       , TCP     ,      4455.85,   2454.84,         2205,         182,  423.67,       13.06,           97.68, Anomaly, Combined Anomaly
2026-09-01 14:16:24, Desktop-02   , Desktop      , 192.168.1.11, 192.168.1.50  , TCP     ,      3767.87,   3146.34,         3390,         372,  282.13,       10.41,           99.26, Anomaly, Combined Anomaly
